,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2017/8/17 20:00,7.51,6.99,0.11,4.33,19,268,12,9895,95,3,256,22,8.27,6.95,0.17,1.48
2017/8/18 0:00,8.27,6.95,0.17,1.48,26,270,0,9910,88,36,268,24,8.25,6.57,0.18,1.41
2017/8/18 4:00,8.25,6.57,0.18,1.41,26,270,0,9910,88,36,268,24,8.24,6.57,0.17,2.21
2017/8/18 8:00,8.24,6.57,0.17,2.21,26,270,0,9910,88,36,268,24,8.24,6.57,0.17,2.21
2017/8/18 12:00,8.24,6.57,0.17,2.21,26,270,0,9910,88,36,268,24,8.36,6.87,0.16,2.65
2017/8/18 16:00,8.36,6.87,0.16,2.65,26,270,0,9910,88,36,268,24,8.47,6.93,0.19,1.55
2017/8/18 20:00,8.47,6.93,0.19,1.55,26,270,0,9910,88,36,268,24,8.12,6.69,0.2,2.96
2017/8/19 0:00,8.12,6.69,0.2,2.96,29,289,12,9926,86,74,272,18,7.89,6.8,0.18,1.94
2017/8/19 4:00,7.89,6.8,0.18,1.94,29,289,12,9926,86,74,272,18,7.9,6.62,0.13,1.56
2017/8/19 8:00,7.9,6.62,0.13,1.56,29,289,12,9926,86,74,272,18,7.92,6.7,0.18,1.68
2017/8/19 12:00,7.92,6.7,0.18,1.68,29,289,12,9926,86,74,272,18,7.99,6.8,0.14,1.81
2017/8/19 16:00,7.99,6.8,0.14,1.81,29,289,12,9926,86,74,272,18,8.05,6.89,0.17,1.95
2017/8/19 20:00,8.05,6.89,0.17,1.95,29,289,12,9926,86,74,272,18,7.97,6.67,0.16,1.74
2017/8/20 0:00,7.97,6.67,0.16,1.74,41,297,0,9925,83,89,283,18,7.93,6.59,0.18,1.75
2017/8/20 4:00,7.93,6.59,0.18,1.75,41,297,0,9925,83,89,283,18,7.9,6.66,0.19,1.54
2017/8/20 8:00,7.9,6.66,0.19,1.54,41,297,0,9925,83,89,283,18,7.92,6.79,0.18,1.78
2017/8/20 12:00,7.92,6.79,0.18,1.78,41,297,0,9925,83,89,283,18,8.06,6.94,0.15,1.42
2017/8/20 16:00,8.06,6.94,0.15,1.42,41,297,0,9925,83,89,283,18,8.19,6.8,0.19,1.67
2017/8/20 20:00,8.19,6.8,0.19,1.67,41,297,0,9925,83,89,283,18,8.15,6.75,0.16,1.68
2017/8/21 0:00,8.15,6.75,0.16,1.68,42,322,0,9900,78,105,294,17,8.07,6.75,0.18,1.53
2017/8/21 4:00,8.07,6.75,0.18,1.53,42,322,0,9900,78,105,294,17,8.03,6.71,0.16,1.7
2017/8/21 8:00,8.03,6.71,0.16,1.7,42,322,0,9900,78,105,294,17,8.03,6.78,0.16,2.9
2017/8/21 12:00,8.03,6.78,0.16,2.9,42,322,0,9900,78,105,294,17,8.53,6.81,0.16,2.64
2017/8/21 16:00,8.53,6.81,0.16,2.64,42,322,0,9900,78,105,294,17,8.22,6.71,0.16,2.28
2017/8/21 20:00,8.22,6.71,0.16,2.28,42,322,0,9900,78,105,294,17,8.14,6.68,0.15,1.6
2017/8/22 0:00,8.14,6.68,0.15,1.6,52,340,0,9874,76,113,301,27,8.08,6.52,0.15,1.49
2017/8/22 4:00,8.08,6.52,0.15,1.49,52,340,0,9874,76,113,301,27,8.02,6.35,0.16,2.22
2017/8/22 8:00,8.02,6.35,0.16,2.22,52,340,0,9874,76,113,301,27,8.02,6.35,0.16,2.22
2017/8/22 12:00,8.02,6.35,0.16,2.22,52,340,0,9874,76,113,301,27,8.93,6.15,0.11,1.59
2017/8/22 16:00,8.93,6.15,0.11,1.59,52,340,0,9874,76,113,301,27,8.37,5.8,1.25,1.99
2017/8/22 20:00,8.37,5.8,1.25,1.99,52,340,0,9874,76,113,301,27,7.8,5.59,0.54,1.85
2017/8/23 0:00,7.8,5.59,0.54,1.85,53,359,0,9846,74,112,308,15,7.72,5.71,0.12,1.78
2017/8/23 4:00,7.72,5.71,0.12,1.78,53,359,0,9846,74,112,308,15,7.7,5.75,0.1,1.51
2017/8/23 8:00,7.7,5.75,0.1,1.51,53,359,0,9846,74,112,308,15,7.71,5.73,0.09,1.51
2017/8/23 12:00,7.71,5.73,0.09,1.51,53,359,0,9846,74,112,308,15,8.02,6.14,0.15,1.88
2017/8/23 16:00,8.02,6.14,0.15,1.88,53,359,0,9846,74,112,308,15,7.9,6.35,0.11,1.74
2017/8/23 20:00,7.9,6.35,0.11,1.74,53,359,0,9846,74,112,308,15,7.81,6.45,0.12,1.78
2017/8/24 0:00,7.81,6.45,0.12,1.78,30,285,466,9824,94,0,263,33,7.83,6.25,0.1,1.63
2017/8/24 4:00,7.83,6.25,0.1,1.63,30,285,466,9824,94,0,263,33,7.88,6.12,0.08,1.83
2017/8/24 8:00,7.88,6.12,0.08,1.83,30,285,466,9824,94,0,263,33,7.9,6.28,0.13,1.54
2017/8/24 12:00,7.9,6.28,0.13,1.54,30,285,466,9824,94,0,263,33,7.91,6.55,0.1,2.61
2017/8/24 16:00,7.91,6.55,0.1,2.61,30,285,466,9824,94,0,263,33,7.93,6.47,0.14,3.04
2017/8/24 20:00,7.93,6.47,0.14,3.04,30,285,466,9824,94,0,263,33,7.82,6.21,0.18,1.75
2017/8/25 0:00,7.82,6.21,0.18,1.75,19,266,683,9829,99,0,254,32,7.71,5.94,0.13,1.42
2017/8/25 4:00,7.71,5.94,0.13,1.42,19,266,683,9829,99,0,254,32,7.73,6,0.13,1.93
2017/8/25 8:00,7.73,6,0.13,1.93,19,266,683,9829,99,0,254,32,7.71,6.26,0.19,2.11
2017/8/25 12:00,7.71,6.26,0.19,2.11,19,266,683,9829,99,0,254,32,7.92,6.78,0.1,5.51
2017/8/25 16:00,7.92,6.78,0.1,5.51,19,266,683,9829,99,0,254,32,7.84,6.32,0.1,5.25
2017/8/25 20:00,7.84,6.32,0.1,5.25,19,266,683,9829,99,0,254,32,7.82,5.94,0.08,2.38
2017/8/26 0:00,7.82,5.94,0.08,2.38,39,287,5,9897,85,100,278,37,7.72,5.89,0.11,2.4
2017/8/26 4:00,7.72,5.89,0.11,2.4,39,287,5,9897,85,100,278,37,7.7,5.86,0.07,2.42
2017/8/26 8:00,7.7,5.86,0.07,2.42,39,287,5,9897,85,100,278,37,7.68,5.97,0.1,2.72
2017/8/26 12:00,7.68,5.97,0.1,2.72,39,287,5,9897,85,100,278,37,7.76,6.15,0.08,2.79
2017/8/26 16:00,7.76,6.15,0.08,2.79,39,287,5,9897,85,100,278,37,7.82,6.17,0.09,2.78
2017/8/26 20:00,7.82,6.17,0.09,2.78,39,287,5,9897,85,100,278,37,7.77,6.12,0.03,2.62
2017/8/27 0:00,7.77,6.12,0.03,2.62,40,300,75,9894,84,101,285,16,7.7,6.17,0.06,2.5
2017/8/27 4:00,7.7,6.17,0.06,2.5,40,300,75,9894,84,101,285,16,7.67,6.22,0.03,2.51
2017/8/27 8:00,7.67,6.22,0.03,2.51,40,300,75,9894,84,101,285,16,7.68,6.25,0.08,2.99
2017/8/27 12:00,7.68,6.25,0.08,2.99,40,300,75,9894,84,101,285,16,7.75,6.33,0.14,2.33
2017/8/27 16:00,7.75,6.33,0.14,2.33,40,300,75,9894,84,101,285,16,7.84,6.42,0.1,2.78
2017/8/27 20:00,7.84,6.42,0.1,2.78,40,300,75,9894,84,101,285,16,7.82,6.4,0.09,2.77
2017/8/28 0:00,7.82,6.4,0.09,2.77,39,292,20,9873,82,71,273,22,7.71,6.39,0.11,2.7
2017/8/28 4:00,7.71,6.39,0.11,2.7,39,292,20,9873,82,71,273,22,7.66,6.29,0.09,2.52
2017/8/28 8:00,7.66,6.29,0.09,2.52,39,292,20,9873,82,71,273,22,7.64,6.37,0.07,2.52
2017/8/28 12:00,7.64,6.37,0.07,2.52,39,292,20,9873,82,71,273,22,7.78,6.59,0.11,2.44
2017/8/28 16:00,7.78,6.59,0.11,2.44,39,292,20,9873,82,71,273,22,7.84,6.41,0.12,2.61
2017/8/28 20:00,7.84,6.41,0.12,2.61,39,292,20,9873,82,71,273,22,7.79,6.39,0.08,2.55
2017/8/29 0:00,7.79,6.39,0.08,2.55,43,284,354,9880,90,72,262,25,7.69,6.5,0.08,2.17
2017/8/29 4:00,7.69,6.5,0.08,2.17,43,284,354,9880,90,72,262,25,7.66,6.48,0.07,3.26
2017/8/29 8:00,7.66,6.48,0.07,3.26,43,284,354,9880,90,72,262,25,7.64,6.56,0.12,1.85
2017/8/29 12:00,7.64,6.56,0.12,1.85,43,284,354,9880,90,72,262,25,7.69,6.75,0.09,2.29
2017/8/29 16:00,7.69,6.75,0.09,2.29,43,284,354,9880,90,72,262,25,7.73,6.77,0.1,2.44
2017/8/29 20:00,7.73,6.77,0.1,2.44,43,284,354,9880,90,72,262,25,7.69,6.74,0.09,2.09
2017/8/30 0:00,7.69,6.74,0.09,2.09,27,271,204,9912,98,0,247,39,7.59,6.62,0.09,2.17
2017/8/30 4:00,7.59,6.62,0.09,2.17,27,271,204,9912,98,0,247,39,7.55,6.59,0.08,2.1
2017/8/30 8:00,7.55,6.59,0.08,2.1,27,271,204,9912,98,0,247,39,7.55,6.58,0.16,2.16
2017/8/30 12:00,7.55,6.58,0.16,2.16,27,271,204,9912,98,0,247,39,7.66,6.76,0.1,2.16
2017/8/30 16:00,7.66,6.76,0.1,2.16,27,271,204,9912,98,0,247,39,7.74,6.74,0.11,2.26
2017/8/30 20:00,7.74,6.74,0.11,2.26,27,271,204,9912,98,0,247,39,7.67,6.71,0.09,2.17
2017/8/31 0:00,7.67,6.71,0.09,2.17,26,294,0,9922,82,95,274,23,7.58,6.63,0.1,2.22
2017/8/31 4:00,7.58,6.63,0.1,2.22,26,294,0,9922,82,95,274,23,7.55,6.62,0.11,2.25
2017/8/31 8:00,7.55,6.62,0.11,2.25,26,294,0,9922,82,95,274,23,7.54,6.67,0.14,2.26
2017/8/31 12:00,7.54,6.67,0.14,2.26,26,294,0,9922,82,95,274,23,7.54,6.67,0.14,2.26
2017/8/31 16:00,7.54,6.67,0.14,2.26,26,294,0,9922,82,95,274,23,7.54,6.67,0.14,2.26
2017/8/31 20:00,7.54,6.67,0.14,2.26,26,294,0,9922,82,95,274,23,7.54,6.67,0.14,2.26
2017/9/1 0:00,7.54,6.67,0.14,2.26,34,307,0,9910,75,113,293,16,7.54,6.67,0.14,2.26
2017/9/1 4:00,7.54,6.67,0.14,2.26,34,307,0,9910,75,113,293,16,7.68,6.7,0.1,2.26
2017/9/1 8:00,7.68,6.7,0.1,2.26,34,307,0,9910,75,113,293,16,7.66,6.72,0.1,2.26
2017/9/1 12:00,7.66,6.72,0.1,2.26,34,307,0,9910,75,113,293,16,6.67,6.97,0.12,3.39
2017/9/1 16:00,6.67,6.97,0.12,3.39,34,307,0,9910,75,113,293,16,7.78,6.62,0.11,2.4
2017/9/1 20:00,7.78,6.62,0.11,2.4,34,307,0,9910,75,113,293,16,7.73,6.54,0.11,2.38
2017/9/2 0:00,7.73,6.54,0.11,2.38,45,311,0,9884,76,115,297,16,7.71,6.45,0.13,3.64
2017/9/2 4:00,7.71,6.45,0.13,3.64,45,311,0,9884,76,115,297,16,7.67,6.49,0.11,2.02
2017/9/2 8:00,7.67,6.49,0.11,2.02,45,311,0,9884,76,115,297,16,7.66,6.49,0.12,2.85
2017/9/2 12:00,7.66,6.49,0.12,2.85,45,311,0,9884,76,115,297,16,7.77,6.49,0.12,2.64
2017/9/2 16:00,7.77,6.49,0.12,2.64,45,311,0,9884,76,115,297,16,7.88,6.6,0.12,3.19
2017/9/2 20:00,7.88,6.6,0.12,3.19,45,311,0,9884,76,115,297,16,7.83,6.63,0.08,2.08
2017/9/3 0:00,7.83,6.63,0.08,2.08,47,324,0,9868,82,72,295,25,7.75,6.49,0.13,2.35
2017/9/3 4:00,7.75,6.49,0.13,2.35,47,324,0,9868,82,72,295,25,7.69,6.37,0.14,3.73
2017/9/3 8:00,7.69,6.37,0.14,3.73,47,324,0,9868,82,72,295,25,7.66,6.35,0.11,2.03
2017/9/3 12:00,7.66,6.35,0.11,2.03,47,324,0,9868,82,72,295,25,7.84,6.88,0.15,2.51
2017/9/3 16:00,7.84,6.88,0.15,2.51,47,324,0,9868,82,72,295,25,7.98,7.04,0.15,1.9
2017/9/3 20:00,7.98,7.04,0.15,1.9,47,324,0,9868,82,72,295,25,7.89,6.8,0.13,1.91
2017/9/4 0:00,7.89,6.8,0.13,1.91,42,312,0,9878,84,99,294,27,7.78,6.5,0.14,1.36
2017/9/4 4:00,7.78,6.5,0.14,1.36,42,312,0,9878,84,99,294,27,7.72,6.32,0.13,1.45
2017/9/4 8:00,7.72,6.32,0.13,1.45,42,312,0,9878,84,99,294,27,7.71,6.33,0.14,1.33
2017/9/4 12:00,7.71,6.33,0.14,1.33,42,312,0,9878,84,99,294,27,7.93,6.56,0.13,1.58
2017/9/4 16:00,7.93,6.56,0.13,1.58,42,312,0,9878,84,99,294,27,8.06,6.69,0.14,1.49
2017/9/4 20:00,8.06,6.69,0.14,1.49,42,312,0,9878,84,99,294,27,7.74,6.6,0.14,1.54
2017/9/5 0:00,7.74,6.6,0.14,1.54,41,339,0,9884,84,76,295,22,7.67,6.37,0.14,1.18
2017/9/5 4:00,7.67,6.37,0.14,1.18,41,339,0,9884,84,76,295,22,7.63,6.26,0.14,1.59
2017/9/5 8:00,7.63,6.26,0.14,1.59,41,339,0,9884,84,76,295,22,7.65,6.29,0.14,1.66
2017/9/5 12:00,7.65,6.29,0.14,1.66,41,339,0,9884,84,76,295,22,7.67,6.82,0.12,1.23
2017/9/5 16:00,7.67,6.82,0.12,1.23,41,339,0,9884,84,76,295,22,7.74,6.73,0.12,1.58
2017/9/5 20:00,7.74,6.73,0.12,1.58,41,339,0,9884,84,76,295,22,7.71,6.57,0.12,2.32
2017/9/6 0:00,7.71,6.57,0.12,2.32,42,348,1,9892,89,91,287,33,7.64,6.36,0.12,1.17
2017/9/6 4:00,7.64,6.36,0.12,1.17,42,348,1,9892,89,91,287,33,7.61,6.25,0.12,1.5
2017/9/6 8:00,7.61,6.25,0.12,1.5,42,348,1,9892,89,91,287,33,7.56,6.24,0.13,1.57
2017/9/6 12:00,7.56,6.24,0.13,1.57,42,348,1,9892,89,91,287,33,7.7,6.35,0.13,2.54
2017/9/6 16:00,7.7,6.35,0.13,2.54,42,348,1,9892,89,91,287,33,7.95,6.7,0.12,1.17
2017/9/6 20:00,7.95,6.7,0.12,1.17,42,348,1,9892,89,91,287,33,7.79,6.7,0.12,1.64
2017/9/7 0:00,7.79,6.7,0.12,1.64,42,344,0,9894,82,86,293,19,7.68,6.5,0.12,1.26
2017/9/7 4:00,7.68,6.5,0.12,1.26,42,344,0,9894,82,86,293,19,7.6,6.31,0.14,1.72
2017/9/7 8:00,7.6,6.31,0.14,1.72,42,344,0,9894,82,86,293,19,7.56,6.31,0.15,1.2
2017/9/7 12:00,7.56,6.31,0.15,1.2,42,344,0,9894,82,86,293,19,7.78,6.99,0.12,1.75
2017/9/7 16:00,7.78,6.99,0.12,1.75,42,344,0,9894,82,86,293,19,7.78,6.99,0.12,1.75
2017/9/7 20:00,7.78,6.99,0.12,1.75,42,344,0,9894,82,86,293,19,7.78,6.99,0.12,1.75
2017/9/8 0:00,7.78,6.99,0.12,1.75,26,336,501,9907,92,39,269,14,7.78,6.99,0.12,1.75
2017/9/8 4:00,7.78,6.99,0.12,1.75,26,336,501,9907,92,39,269,14,7.73,6.93,0.13,1.67
2017/9/8 8:00,7.73,6.93,0.13,1.67,26,336,501,9907,92,39,269,14,7.72,6.95,0.13,1.67
2017/9/8 12:00,7.72,6.95,0.13,1.67,26,336,501,9907,92,39,269,14,7.72,6.95,0.13,1.67
2017/9/8 16:00,7.72,6.95,0.13,1.67,26,336,501,9907,92,39,269,14,7.72,6.95,0.13,1.67
2017/9/8 20:00,7.72,6.95,0.13,1.67,26,336,501,9907,92,39,269,14,7.72,6.95,0.13,1.67
2017/9/9 0:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/9 4:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/9 8:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/9 12:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/9 16:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/9 20:00,7.72,6.95,0.13,1.67,27,282,11,9907,96,33,265,13,7.72,6.95,0.13,1.67
2017/9/10 0:00,7.72,6.95,0.13,1.67,32,279,16,9898,92,71,270,27,7.72,6.95,0.13,1.67
2017/9/10 4:00,7.72,6.95,0.13,1.67,32,279,16,9898,92,71,270,27,7.72,6.95,0.13,1.67
2017/9/10 8:00,7.72,6.95,0.13,1.67,32,279,16,9898,92,71,270,27,7.78,7.31,0.12,2.39
2017/9/10 12:00,7.78,7.31,0.12,2.39,32,279,16,9898,92,71,270,27,7.78,7.31,0.12,2.39
2017/9/10 16:00,7.78,7.31,0.12,2.39,32,279,16,9898,92,71,270,27,7.78,7.31,0.12,2.39
2017/9/10 20:00,7.78,7.31,0.12,2.39,32,279,16,9898,92,71,270,27,7.78,7.31,0.12,2.39
2017/9/11 0:00,7.78,7.31,0.12,2.39,36,284,0,9909,90,49,272,24,7.78,7.31,0.12,2.39
2017/9/11 4:00,7.78,7.31,0.12,2.39,36,284,0,9909,90,49,272,24,7.78,7.31,0.12,2.39
2017/9/11 8:00,7.78,7.31,0.12,2.39,36,284,0,9909,90,49,272,24,7.68,7.34,0.12,2.37
2017/9/11 12:00,7.68,7.34,0.12,2.37,36,284,0,9909,90,49,272,24,7.76,7.4,0.13,1.12
2017/9/11 16:00,7.76,7.4,0.13,1.12,36,284,0,9909,90,49,272,24,7.58,7.05,0.11,1.81
2017/9/11 20:00,7.58,7.05,0.11,1.81,36,284,0,9909,90,49,272,24,7.57,6.88,0.1,1.72
2017/9/12 0:00,7.57,6.88,0.1,1.72,27,280,1,9920,94,25,272,17,7.6,6.83,0.09,2.76
2017/9/12 4:00,7.6,6.83,0.09,2.76,27,280,1,9920,94,25,272,17,7.61,6.83,0.1,1.72
2017/9/12 8:00,7.61,6.83,0.1,1.72,27,280,1,9920,94,25,272,17,7.62,7.35,0.11,2.49
2017/9/12 12:00,7.62,7.35,0.11,2.49,27,280,1,9920,94,25,272,17,7.67,7.47,0.09,1.49
2017/9/12 16:00,7.67,7.47,0.09,1.49,27,280,1,9920,94,25,272,17,7.68,7.31,0.1,2.36
2017/9/12 20:00,7.68,7.31,0.1,2.36,27,280,1,9920,94,25,272,17,7.64,7.14,0.1,3.1
2017/9/13 0:00,7.64,7.14,0.1,3.1,26,271,142,9936,96,55,261,16,7.61,6.86,0.09,2.18
2017/9/13 4:00,7.61,6.86,0.09,2.18,26,271,142,9936,96,55,261,16,7.61,6.8,0.09,2.38
2017/9/13 8:00,7.61,6.8,0.09,2.38,26,271,142,9936,96,55,261,16,7.62,7.29,0.11,2.32
2017/9/13 12:00,7.62,7.29,0.11,2.32,26,271,142,9936,96,55,261,16,7.69,7.33,0.1,1.09
2017/9/13 16:00,7.69,7.33,0.1,1.09,26,271,142,9936,96,55,261,16,7.71,7.18,0.12,1.02
2017/9/13 20:00,7.71,7.18,0.12,1.02,26,271,142,9936,96,55,261,16,7.68,6.71,0.12,0.93
2017/9/14 0:00,7.68,6.71,0.12,0.93,37,289,0,9933,82,73,276,21,7.64,6.75,0.12,5.66
2017/9/14 4:00,7.64,6.75,0.12,5.66,37,289,0,9933,82,73,276,21,7.62,7.03,0.17,0.87
2017/9/14 8:00,7.62,7.03,0.17,0.87,37,289,0,9933,82,73,276,21,7.62,7.03,0.17,0.87
2017/9/14 12:00,7.62,7.03,0.17,0.87,37,289,0,9933,82,73,276,21,7.62,7.03,0.17,0.87
2017/9/14 16:00,7.62,7.03,0.17,0.87,37,289,0,9933,82,73,276,21,7.62,7.03,0.17,0.87
2017/9/14 20:00,7.62,7.03,0.17,0.87,37,289,0,9933,82,73,276,21,7.62,7.03,0.17,0.87
2017/9/15 0:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/15 4:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/15 8:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/15 12:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/15 16:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/15 20:00,7.62,7.03,0.17,0.87,52,276,22,9911,77,93,282,35,7.62,7.03,0.17,0.87
2017/9/16 0:00,7.62,7.03,0.17,0.87,53,254,0,9915,75,31,269,34,7.62,7.03,0.17,0.87
2017/9/16 4:00,7.62,7.03,0.17,0.87,53,254,0,9915,75,31,269,34,7.62,7.03,0.17,0.87
2017/9/16 8:00,7.62,7.03,0.17,0.87,53,254,0,9915,75,31,269,34,7.62,7.03,0.17,0.87
2017/9/16 12:00,7.62,7.03,0.17,0.87,53,254,0,9915,75,31,269,34,7.62,7.03,0.17,0.87
2017/9/16 16:00,7.62,7.03,0.17,0.87,53,254,0,9915,75,31,269,34,7.86,7.03,0.13,3
2017/9/16 20:00,7.86,7.03,0.13,3,53,254,0,9915,75,31,269,34,7.9,7.01,0.1,2.29
2017/9/17 0:00,7.9,7.01,0.1,2.29,45,296,6,9933,78,93,280,37,7.88,6.86,0.13,2.13
2017/9/17 4:00,7.88,6.86,0.13,2.13,45,296,6,9933,78,93,280,37,7.83,6.77,0.13,0.92
2017/9/17 8:00,7.83,6.77,0.13,0.92,45,296,6,9933,78,93,280,37,7.8,6.91,0.1,2.55
2017/9/17 12:00,7.8,6.91,0.1,2.55,45,296,6,9933,78,93,280,37,7.84,7.1,0.13,1.64
2017/9/17 16:00,7.84,7.1,0.13,1.64,45,296,6,9933,78,93,280,37,7.84,6.91,0.11,1.82
2017/9/17 20:00,7.84,6.91,0.11,1.82,45,296,6,9933,78,93,280,37,7.78,6.88,0.11,0.69
2017/9/18 0:00,7.78,6.88,0.11,0.69,32,312,0,9930,80,109,291,15,7.72,6.75,0.1,2.55
2017/9/18 4:00,7.72,6.75,0.1,2.55,32,312,0,9930,80,109,291,15,7.66,6.5,0.12,0.59
2017/9/18 8:00,7.66,6.5,0.12,0.59,32,312,0,9930,80,109,291,15,7.67,6.79,0.11,1.59
2017/9/18 12:00,7.67,6.79,0.11,1.59,32,312,0,9930,80,109,291,15,7.65,7.11,0.11,1.59
2017/9/18 16:00,7.65,7.11,0.11,1.59,32,312,0,9930,80,109,291,15,7.77,6.94,0.09,2.71
2017/9/18 20:00,7.77,6.94,0.09,2.71,32,312,0,9930,80,109,291,15,7.71,6.84,0.1,2.97
2017/9/19 0:00,7.71,6.84,0.1,2.97,34,347,0,9910,81,103,299,20,7.66,6.67,0.09,1.27
2017/9/19 4:00,7.66,6.67,0.09,1.27,34,347,0,9910,81,103,299,20,7.58,6.62,0.09,1.98
2017/9/19 8:00,7.58,6.62,0.09,1.98,34,347,0,9910,81,103,299,20,7.59,6.78,0.1,1.83
2017/9/19 12:00,7.59,6.78,0.1,1.83,34,347,0,9910,81,103,299,20,7.64,6.83,0.1,1.83
2017/9/19 16:00,7.64,6.83,0.1,1.83,34,347,0,9910,81,103,299,20,7.68,6.82,0.09,1.83
2017/9/19 20:00,7.68,6.82,0.09,1.83,34,347,0,9910,81,103,299,20,7.61,6.74,0.16,2.2
2017/9/20 0:00,7.61,6.74,0.16,2.2,42,342,0,9905,80,104,294,23,7.57,6.85,0.1,2.45
2017/9/20 4:00,7.57,6.85,0.1,2.45,42,342,0,9905,80,104,294,23,7.56,6.95,0.1,2.55
2017/9/20 8:00,7.56,6.95,0.1,2.55,42,342,0,9905,80,104,294,23,7.54,6.87,0.11,2.67
2017/9/20 12:00,7.54,6.87,0.11,2.67,42,342,0,9905,80,104,294,23,7.56,6.75,0.1,1.66
2017/9/20 16:00,7.56,6.75,0.1,1.66,42,342,0,9905,80,104,294,23,7.56,6.75,0.1,1.66
2017/9/20 20:00,7.56,6.75,0.1,1.66,42,342,0,9905,80,104,294,23,7.47,6.04,0.08,1.35
2017/9/21 0:00,7.47,6.04,0.08,1.35,40,318,5,9913,85,43,284,21,7.43,6.02,0.14,2.59
2017/9/21 4:00,7.43,6.02,0.14,2.59,40,318,5,9913,85,43,284,21,7.47,5.92,0.09,1.62
2017/9/21 8:00,7.47,5.92,0.09,1.62,40,318,5,9913,85,43,284,21,7.47,6.06,0.1,2.73
2017/9/21 12:00,7.47,6.06,0.1,2.73,40,318,5,9913,85,43,284,21,7.57,6.24,0.1,4.08
2017/9/21 16:00,7.57,6.24,0.1,4.08,40,318,5,9913,85,43,284,21,7.59,6.25,0.1,2.35
2017/9/21 20:00,7.59,6.25,0.1,2.35,40,318,5,9913,85,43,284,21,7.52,6.06,0.1,1.45
2017/9/22 0:00,7.52,6.06,0.1,1.45,31,331,4,9914,89,65,278,19,7.45,5.94,0.12,3.13
2017/9/22 4:00,7.45,5.94,0.12,3.13,31,331,4,9914,89,65,278,19,7.42,6.05,0.14,2.91
2017/9/22 8:00,7.42,6.05,0.14,2.91,31,331,4,9914,89,65,278,19,7.41,6.19,0.11,2.07
2017/9/22 12:00,7.41,6.19,0.11,2.07,31,331,4,9914,89,65,278,19,7.51,6.34,0.12,2.21
2017/9/22 16:00,7.51,6.34,0.12,2.21,31,331,4,9914,89,65,278,19,7.51,6.31,0.12,2.71
2017/9/22 20:00,7.51,6.31,0.12,2.71,31,331,4,9914,89,65,278,19,7.51,6.31,0.12,2.71
2017/9/23 0:00,7.51,6.31,0.12,2.71,35,317,0,9919,85,82,281,17,7.42,5.8,0.1,2.48
2017/9/23 4:00,7.42,5.8,0.1,2.48,35,317,0,9919,85,82,281,17,7.39,5.75,0.1,1.86
2017/9/23 8:00,7.39,5.75,0.1,1.86,35,317,0,9919,85,82,281,17,7.39,5.82,0.13,1.76
2017/9/23 12:00,7.39,5.82,0.13,1.76,35,317,0,9919,85,82,281,17,7.47,6.42,0.12,1.75
2017/9/23 16:00,7.47,6.42,0.12,1.75,35,317,0,9919,85,82,281,17,7.44,6.36,0.12,2.81
2017/9/23 20:00,7.44,6.36,0.12,2.81,35,317,0,9919,85,82,281,17,7.41,6,0.12,0.87
2017/9/24 0:00,7.41,6,0.12,0.87,38,326,1,9927,81,83,286,17,7.39,5.88,0.12,1.29
2017/9/24 4:00,7.39,5.88,0.12,1.29,38,326,1,9927,81,83,286,17,7.37,5.72,0.13,2.74
2017/9/24 8:00,7.37,5.72,0.13,2.74,38,326,1,9927,81,83,286,17,7.37,5.7,0.12,1.46
2017/9/24 12:00,7.37,5.7,0.12,1.46,38,326,1,9927,81,83,286,17,7.53,6.42,0.12,0.81
2017/9/24 16:00,7.53,6.42,0.12,0.81,38,326,1,9927,81,83,286,17,7.47,6.11,0.11,1.51
2017/9/24 20:00,7.47,6.11,0.11,1.51,38,326,1,9927,81,83,286,17,7.43,5.68,0.11,0.9
2017/9/25 0:00,7.43,5.68,0.11,0.9,35,331,0,9904,84,64,283,15,7.42,5.6,0.12,2.24
2017/9/25 4:00,7.42,5.6,0.12,2.24,35,331,0,9904,84,64,283,15,7.39,5.56,0.13,1.73
